Customer ID,Age,Under 30,Senior Citizen,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Gender_Male,Married_Yes,Dependents_Yes,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction
6169-PGNCD,61,No,No,0,United States,California,Westwood,96137,40.271535,-121.018087,4158,Q3,No,0,57,None,Yes,6.45,No,Yes,DSL,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,74.3,4166.35,0.0,-0.27330037394865414,-0.450566130322648,0.5234276979573499,0.6284068543374908,Stayed,No,54,1.1333344574150703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657-FWVFY,51,No,No,2,United States,California,Kings Beach,96143,39.246654,-120.029273,4806,Q3,Yes,4,40,None,Yes,29.42,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.35,3915.4,0.0,-0.27330037394865414,0.5051981638499184,0.7182618272950652,1.460650080192878,Stayed,No,52,-2.025655216891879,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257-BOVXD,48,No,No,0,United States,California,Tahoe City,96145,39.178337,-120.162806,4002,Q3,Yes,3,14,None,Yes,22.14,Yes,Yes,DSL,11,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,66.6,979.5,0.0,-0.27330037394865414,-0.5187092955340615,-0.6090465514181249,-0.20383637151789624,Stayed,No,36,-0.7475197104556717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729-JTEEC,33,No,No,1,United States,California,Olympic Valley,96146,39.191797,-120.212401,942,Q3,Yes,2,2,None,Yes,30.87,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.5,90.05,0.0,-0.27330037394865414,-0.811905628846197,-1.0061388909445281,1.460650080192878,Joined,No,49,0.8924160583844359,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696-RMYBA,56,No,No,0,United States,California,Los Angeles,90003,33.964131,-118.272783,58198,Q3,No,0,5,None,Yes,12.35,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.1,398.55,0.0,-0.27330037394865414,-0.8118938168917489,-0.8984565598051901,-0.20383637151789624,Stayed,No,22,0.6971453560122375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690-UPCZI,26,Yes,No,2,United States,California,Los Angeles,90004,34.076259,-118.310715,67852,Q3,Yes,5,29,Offer C,Yes,36.7,Yes,Yes,DSL,69,Yes,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,69.05,1958.45,0.0,1.3201222533033088,0.3723136763081602,0.009902594431528853,0.6284068543374908,Stayed,No,33,0.049624325635164106,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770-LXDBK,42,No,No,0,United States,California,Los Angeles,90006,34.048013,-118.293953,62784,Q3,No,0,3,Offer E,Yes,14.79,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,63.15,0.0,-0.27330037394865414,-0.8324229937226445,-1.0215908918506202,0.6284068543374908,Joined,No,21,1.09444938248381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086-WITJG,53,No,No,1,United States,California,Los Angeles,90007,34.027337,-118.28515,45025,Q3,Yes,8,71,Offer A,Yes,14.86,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1301.1,0.0,-0.27330037394865414,0.3613994303980635,-0.2367255808617999,1.460650080192878,Stayed,No,30,0.3446436984832041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344-WFMFH,34,No,No,2,United States,California,Los Angeles,90008,34.008293,-118.346766,30852,Q3,No,0,9,Offer E,Yes,27.64,No,Yes,Cable,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,484.05,0.0,-0.27330037394865414,-0.5909984567567781,-0.8033396687521255,0.6284068543374908,Stayed,No,56,0.2854707583704167,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822-KNBHV,30,No,No,0,United States,California,Los Angeles,90011,34.00709,-118.258681,101215,Q3,No,0,48,None,Yes,45.51,Yes,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,83.45,3887.85,0.0,-0.27330037394865414,1.6954651896817314,1.0603664048439267,0.6284068543374908,Stayed,No,58,-0.1270491669873011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404-FYDIB,19,Yes,No,0,United States,California,Los Angeles,90012,34.065875,-118.238728,30596,Q3,No,0,26,Offer C,Yes,49.87,Yes,Yes,Fiber Optic,48,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.65,2208.75,0.0,-0.27330037394865414,0.6467290020477268,0.16439468029225873,-0.20383637151789624,Stayed,No,54,0.05807760279413373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791-SFVEW,63,No,No,0,United States,California,Los Angeles,90013,34.044639,-118.240413,9732,Q3,No,0,9,Offer E,Yes,34.79,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,238.15,0.0,-0.27330037394865414,-0.5149885298828923,-0.8667078811872063,0.6284068543374908,Stayed,No,27,-0.5311158151860492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6762-NSODU,46,No,No,3,United States,California,Los Angeles,90015,34.039224,-118.266293,15140,Q3,Yes,9,46,None,Yes,12.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,958.15,0.0,-0.27330037394865414,-0.19586495655705388,-0.521098942014284,0.6284068543374908,Stayed,No,77,0.1941753650535447,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9888-ZCUMM,48,No,No,1,United States,California,Los Angeles,90018,34.028735,-118.317236,47143,Q3,Yes,3,64,None,No,0.0,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,3845.45,0.0,-0.27330037394865414,-0.884832635609114,0.2830962043072536,0.6284068543374908,Stayed,No,77,-0.23694177005390624,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074-WVEVG,29,Yes,No,0,United States,California,Los Angeles,90021,34.029043,-118.239504,3012,Q3,Yes,6,59,None,Yes,31.43,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,1267.0,0.0,-0.27330037394865414,1.305540761393644,0.030363319372010464,1.460650080192878,Stayed,No,57,1.1468597008694217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9979-RGMZT,20,Yes,No,0,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,Q3,No,0,7,Offer E,Yes,36.49,No,Yes,Fiber Optic,42,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,94.05,633.45,0.0,-0.27330037394865414,-0.5831198831398579,-0.7488649955781068,-0.20383637151789624,Stayed,No,38,0.9676502250992656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108-GLPQB,49,No,No,0,United States,California,Los Angeles,90025,34.046174,-118.446333,41175,Q3,Yes,7,25,Offer C,Yes,11.6,Yes,Yes,DSL,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.55,1405.3,0.0,-0.27330037394865414,-0.5422859566125815,-0.46739215684553753,1.460650080192878,Stayed,No,49,-1.2259751976533526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5474-LAMUQ,56,No,No,0,United States,California,Los Angeles,90029,34.089953,-118.294824,41713,Q3,Yes,9,24,Offer C,Yes,35.8,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,533.9,0.0,-0.27330037394865414,0.13005049057647441,-0.5728720455697538,-0.20383637151789624,Stayed,No,69,1.0893774161884282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468-DRVQJ,42,No,No,1,United States,California,Los Angeles,90031,34.085807,-118.206617,38415,Q3,Yes,5,10,None,Yes,26.37,Yes,Yes,Cable,26,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.3,676.15,0.0,-0.27330037394865414,-0.5733513968112326,-0.7310744266559582,0.6284068543374908,Stayed,No,36,0.9262291670203144,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122-YJBCS,36,No,No,0,United States,California,Los Angeles,90032,34.078821,-118.177576,46960,Q3,Yes,7,69,Offer A,Yes,14.18,No,Yes,DSL,16,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,53.65,3804.4,0.0,-0.27330037394865414,0.2708726115073937,0.6102758313536418,-0.20383637151789624,Stayed,No,55,1.4300444856949042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990-ALDGW,37,No,No,0,United States,California,Los Angeles,90033,34.050198,-118.210946,49431,Q3,No,0,57,None,Yes,38.73,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1118.8,0.0,-0.27330037394865414,1.7227862403203171,0.10193048146338468,-0.20383637151789624,Stayed,No,60,1.5813581468404605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816-OKWNX,38,No,No,1,United States,California,Los Angeles,90034,34.030578,-118.399613,58218,Q3,Yes,2,50,None,Yes,36.21,No,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.4,5236.4,0.0,-0.27330037394865414,1.2537217172295825,1.4005303199794639,1.460650080192878,Stayed,No,68,0.8763548317823936,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315-IKYZQ,42,No,No,1,United States,California,Los Angeles,90035,34.051809,-118.383843,27799,Q3,Yes,2,28,Offer C,No,0.0,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,50.8,1386.8,0.0,-0.27330037394865414,-0.884832635609114,-0.5750709975848516,0.6284068543374908,Stayed,No,45,-0.9808301600432334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747-LCAQL,28,Yes,No,0,United States,California,Los Angeles,90037,34.002642,-118.287596,56709,Q3,No,0,25,Offer C,Yes,7.55,No,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,-0.27330037394865414,-0.661881995400164,-0.32936428789784955,0.6284068543374908,Stayed,No,52,0.7292678092163221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0898-XCGTF,46,No,No,0,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,Q3,Yes,1,61,None,Yes,21.96,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.5,5673.7,0.0,-0.27330037394865414,0.69744953444811,1.3887886142988466,1.460650080192878,Stayed,No,49,1.2897200848560084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8006-PYCSW,60,No,No,0,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,Q3,No,0,2,None,Yes,35.5,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,39.8,0.0,-0.27330037394865414,-0.8009677590272043,-1.0204460406427598,1.460650080192878,Joined,No,65,-1.9859248142447221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249-THVEC,38,No,No,3,United States,California,Los Angeles,90041,34.137412,-118.207607,27866,Q3,Yes,3,51,None,Yes,37.63,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,997.75,0.0,-0.27330037394865414,1.3820349783999044,-0.04101187071804563,0.6284068543374908,Stayed,No,73,-0.3172479030641177,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722-PRFDV,21,Yes,No,3,United States,California,Los Angeles,90042,34.11572,-118.192754,64672,Q3,Yes,10,71,Offer A,Yes,48.76,No,Yes,Cable,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.55,5574.35,0.0,-0.27330037394865414,3.204418746524801,2.094913991147045,-0.20383637151789624,Stayed,No,27,0.5889434083774263,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164-SOQXL,31,No,No,2,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,Q3,Yes,10,20,None,Yes,14.79,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,406.05,0.0,-0.27330037394865414,-0.5354350230326509,-0.8141459472263205,-0.20383637151789624,Stayed,No,43,-1.438997782059387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020-KIUDI,54,No,No,2,United States,California,Los Angeles,90044,33.952714,-118.292061,87383,Q3,Yes,8,6,Offer E,Yes,23.73,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,138.85,0.0,-0.27330037394865414,-0.7166540281762647,-0.9609591530343278,1.460650080192878,Stayed,No,42,-1.871805572598632,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850-BDWCY,64,No,No,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,Q3,No,0,6,Offer E,Yes,43.18,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,123.65,0.0,-0.27330037394865414,-0.5788085197662808,-0.9255315927910851,1.460650080192878,Stayed,No,26,0.5314611236964328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-YSEZE,48,No,No,0,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Q3,No,0,29,Offer C,Yes,13.74,Yes,Yes,DSL,2,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,67.45,1801.1,0.0,-0.27330037394865414,-0.41417349866787845,-0.29138524523708864,-0.20383637151789624,Stayed,No,65,-1.055218999042166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0827-ITJPH,33,No,No,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,Q3,No,0,36,Offer C,Yes,8.5,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,18.55,689.0,0.0,-0.27330037394865414,-0.5233868294955315,-0.7118248705237924,-0.20383637151789624,Stayed,No,28,1.1012120042109856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799-OXZMD,35,No,No,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,Q3,No,0,28,Offer C,No,0.0,No,Yes,DSL,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.75,790.7,0.0,-0.27330037394865414,-0.884832635609114,-0.7831337430133932,1.460650080192878,Stayed,No,67,0.8983333523957147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705-GUHPV,64,No,No,0,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,No,0,63,Offer B,Yes,26.74,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.2,1618.2,0.0,-0.27330037394865414,1.1050328346361908,0.09369662780685183,-0.20383637151789624,Stayed,No,64,0.4629895787087789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779-ZGICK,39,No,No,1,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Q3,No,0,48,Offer B,Yes,11.86,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.55,1173.35,0.0,-0.27330037394865414,-0.21240169278447268,-0.4508720935321121,-0.20383637151789624,Stayed,No,66,0.5230078465374632,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0048-PIHNL,48,No,No,0,United States,California,Los Angeles,90058,34.001617,-118.222274,3642,Q3,Yes,5,49,Offer B,Yes,49.58,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.45,900.9,0.0,-0.27330037394865414,1.9847872019348716,0.10329522787275502,-0.20383637151789624,Stayed,No,20,1.4038393265020983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967-KXAPS,42,No,No,0,United States,California,Los Angeles,90061,33.92128,-118.274186,24511,Q3,Yes,5,72,Offer A,Yes,13.59,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92.3,6719.9,0.0,-0.27330037394865414,0.27094348323408274,1.6279229007407225,0.6284068543374908,Stayed,No,56,0.6219111892974079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704-IEAXF,49,No,No,3,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Q3,Yes,9,72,None,No,0.0,No,Yes,DSL,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,53.65,3784.0,0.0,-0.27330037394865414,-0.884832635609114,0.26164769615998995,-0.20383637151789624,Stayed,No,47,0.9279198224521084,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6810-VCAEX,57,No,No,0,United States,California,Los Angeles,90064,34.037251,-118.423573,24505,Q3,No,0,47,Offer B,No,0.0,No,Yes,DSL,3,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,39.65,1798.65,0.0,-0.27330037394865414,-0.884832635609114,-0.4313188725978613,0.6284068543374908,Stayed,No,26,0.22798847368942324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0674-EYYZV,41,No,No,0,United States,California,Los Angeles,90065,34.108833,-118.229715,47534,Q3,No,0,1,None,Yes,36.33,No,Yes,DSL,4,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,54.65,0.0,-0.27330037394865414,-0.8419198050989621,-1.0273640134902582,-0.20383637151789624,Joined,No,74,1.252525665356542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480-MBMLB,52,No,No,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,Q3,No,0,36,Offer C,Yes,28.41,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.8,3886.45,0.0,-0.27330037394865414,0.32324681753051876,0.654390997256533,-0.20383637151789624,Stayed,No,68,0.776606161306552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395-OFUWC,44,No,No,3,United States,California,Los Angeles,90067,34.057496,-118.413959,2527,Q3,Yes,5,43,Offer B,No,0.0,No,Yes,Cable,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.3,1224.05,0.0,-0.27330037394865414,-0.884832635609114,-0.6318772579748787,-0.20383637151789624,Stayed,No,70,0.28800674151810757,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832-KJCRD,22,Yes,No,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Q3,No,0,38,Offer C,Yes,23.95,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.65,3988.5,0.0,5.303678821433216,0.19017333871759004,0.6995532831666137,1.460650080192878,Stayed,No,47,-1.5970740649321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075-WKNIU,25,Yes,No,3,United States,California,Bell,90201,33.970343,-118.171368,105285,Q3,Yes,6,10,Offer E,Yes,5.59,Yes,Yes,DSL,59,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.35,733.5,0.0,-0.27330037394865414,-0.8188038102439203,-0.7835874950165086,0.6284068543374908,Stayed,No,44,-1.7399344489187059,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090-EMGTC,32,No,No,0,United States,California,Beverly Hills,90210,34.099891,-118.414338,21397,Q3,Yes,10,59,Offer B,Yes,45.75,No,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.05,6034.85,0.0,-0.27330037394865414,2.3035091688094727,1.9894306120228051,-0.20383637151789624,Stayed,No,70,0.10203464402077579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346-CZYIL,42,No,No,0,United States,California,Beverly Hills,90211,34.063947,-118.383001,8321,Q3,No,0,27,Offer C,Yes,39.77,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,531.6,0.0,-0.27330037394865414,0.3835232210794605,-0.4987743434610049,-0.20383637151789624,Stayed,No,52,0.4748241667313363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258-NGCNG,54,No,No,0,United States,California,Compton,90220,33.88151,-118.234451,47305,Q3,No,0,7,Offer E,Yes,1.41,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,23.5,173.0,0.0,-0.27330037394865414,-0.8731742365687837,-0.9952907276700456,0.6284068543374908,Stayed,No,33,0.936373099611078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186-ZBUEW,55,No,No,0,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,No,0,36,Offer C,Yes,29.27,Yes,Yes,DSL,9,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,70.7,2511.95,0.0,2.1168335669292904,0.3598166285020107,0.20638419258055532,-0.20383637151789624,Stayed,No,71,-0.7052533246608236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274-XHAKY,19,Yes,No,2,United States,California,Compton,90222,33.912246,-118.236773,29825,Q3,Yes,10,41,Offer B,Yes,1.6,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,3893.6,0.0,-0.27330037394865414,-0.8073462144292086,0.3227995045798532,0.6284068543374908,Stayed,No,43,-1.8633522954396624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442-BQPVU,33,No,No,0,United States,California,Culver City,90230,33.993991,-118.39704,31963,Q3,No,0,13,None,No,0.0,No,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.15,357.15,0.0,-0.27330037394865414,-0.884832635609114,-0.934460036052387,0.6284068543374908,Stayed,No,71,-1.2885294486297278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978-YNKDD,62,No,No,2,United States,California,Culver City,90232,34.019323,-118.391902,15195,Q3,No,0,19,None,Yes,36.16,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.85,467.5,0.0,-0.27330037394865414,-0.07330411720298424,-0.656139028541458,0.6284068543374908,Stayed,No,43,-1.4761922015588536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940-KHCWD,61,No,No,0,United States,California,Downey,90240,33.956228,-118.120993,24908,Q3,Yes,1,60,Offer B,No,0.0,No,Yes,Cable,2,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,37.7,2288.7,0.0,-0.27330037394865414,-0.884832635609114,-0.26027181942346644,0.6284068543374908,Stayed,No,54,0.6320551218881714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589-ABEPT,47,No,No,0,United States,California,El Segundo,90245,33.917145,-118.401554,16041,Q3,Yes,9,69,None,Yes,3.08,Yes,Yes,Fiber Optic,20,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,92.45,6460.55,0.0,-0.27330037394865414,-0.6338049796768965,1.2700486958835882,-0.20383637151789624,Stayed,No,56,0.04370703162388537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388-ZEYVT,63,No,No,0,United States,California,Gardena,90247,33.890853,-118.297967,47758,Q3,No,0,43,Offer B,No,0.0,No,Yes,DSL,11,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.15,1931.3,0.0,-0.27330037394865414,-0.884832635609114,-0.3850187162799683,0.6284068543374908,Stayed,No,42,-1.5877754600572527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
